DISTRICT,WARD ,VILLAGE ,LATITUDE (Y),LONGITUDE (X),YEAR,HH_SERVED,FUNCTIONAL_STATE,PUMP_TYPE,OUTLETS,SOAK_AWAY_PIT,PROTECTED,DATE OF LAST VISIT,VPM_VISITS/YEAR,BH_COMMITTEE,SEASONALITY,AQUIFER_YIELD,BH_DEPTH ,PALATABILITY,TOTAL _DISSOLVED -SOLIDS
Buhera,24,Manomano,-19.6983296,31.8999105,1998,35,Partially Functional,Bush Pump Type B,1,FALSE,Yes,2022/10/12,2,Non-existent,Seasonal,0.513511418,115,TRUE,92
Chipinge,19,Muango,-20.391738,32.687021,2000,18,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2023/01/28,3,Functional,Perennial,43,32,TRUE,210
Makoni,26,Kudziwa,-18.7635713,32.0413747,1987,30,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2022/10/18,2,Functional,Perennial,9,104,FALSE,697
Makoni,31,3A,-19.0168744,32.0380977,1985,57,Partially Functional,Bush Pump Type B,1,FALSE,Yes,2023/03/18,3,Functional,Perennial,27,26,TRUE,24
Buhera,4,Marema,-19.3395093,31.379506,2015,12,Partially Functional,Bush Pump Type B,1,TRUE,Yes,2023/03/27,3,Non-Functional,Perennial,35,63,TRUE,518
Buhera,27,Chimombe,-19.6819124,32.028452,2017,11,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/03/01,4,Functional,Seasonal,23,43,TRUE,426
Chipinge,3,mudzimwa,-20.135517,32.3890433,2015,25,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/04/05,3,Non-existent,Perennial,30,36,TRUE,203
Makoni,7,13B,-18.1424979,32.105721,1987,23,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2022/07/29,1,Non-Functional,Perennial,25,32,TRUE,145
Makoni,16,Muvhimwa,-18.6983478,32.0216939,2014,10,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2022/01/17,1,Non-Functional,Perennial,7,42,FALSE,650
Chimanimani,20,Mwandiambira,-19.9122607,32.4235685,1988,14,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/01/14,6,Functional,Perennial,41,24,TRUE,444
Makoni,36,Chatambudza,-17.9137094,32.469264,2011,11,Non-Functional,Bush Pump Type B,1,FALSE,Yes,2022/02/15,1,Non-existent,Perennial,9,96,FALSE,989
Makoni,19,Jukuchuku,-18.5626044,32.3043708,2008,0,Non-Functional,Bush Pump Type B,1,TRUE,Yes,2022/09/12,1,Functional ,Perennial,14,100,TRUE,569
Mutare,22,Matsika Mutsiyabako,-19.4137812,32.7289874,2013,38,Non-Functional,Bush Pump Type A,1,FALSE,Yes,2022/10/25,2,Functional ,Perennial,34,55,FALSE,652
Chipinge,23,Tarisachawakananga,-20.621222,32.4533245,2005,18,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/05/05,4,Functional,Perennial,0.500577537,62,TRUE,414
Chimanimani,20,Mwandiambira,-19.8958498,32.3968624,2015,15,Non-Functional,Bush Pump Type B,1,FALSE,Yes,2023/02/10,3,Functional ,Perennial,0.1775521,35,TRUE,78
Mutare,1,Village 2,-18.2320516,32.4231422,2014,21,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2023/04/21,3,Non-Functional,Perennial,25,75,TRUE,94
Makoni,36,Chatambudza,-17.9083766,32.4714401,2011,8,Partially Functional,Bush Pump Type B,1,FALSE,Yes,2023/01/02,4,Functional,Perennial,20,42,TRUE,564
Chipinge,7,Wedgehill  Committee of 7,-20.110116,32.7019221,1985,33,Non-Functional,Submersible Pump,1,FALSE,Yes,2022/12/11,1,Non-functional ,Perennial,0.293770749,62,TRUE,424
Chipinge,3,mudzimwa,-20.1325791,32.3911335,2002,19,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/03/06,5,Functional,Perennial,48,86,TRUE,42
Chipinge,3,mudzimwa,-20.145151,32.3312133,1948,20,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2022/11/08,1,Non-Functional,Perennial,48,63,TRUE,266
Buhera,16,Mutenherwa,-19.3901429,31.6213943,2013,55,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/02/23,3,Functional,Perennial,8,57,TRUE,313
Makoni,19,Muonwe,-18.5615718,32.3188701,2015,15,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/05/29,3,Functional,Perennial,15,86,TRUE,332
Makoni,5,Chibanda,-18.0110043,32.174159,1971,10,Non-Functional,Bush Pump Type B,1,FALSE,No,2022/12/03,2,Non-functional ,Perennial,38,59,TRUE,526
Buhera,28,Dune,-19.6361251,32.171221,2013,60,Non-Functional,Bush Pump Type B,1,FALSE,Yes,2022/05/05,2,Non-functional ,Seasonal,0.608957556,89,TRUE,11
Mutare,7,Steakloop,-19.2117838,32.7271826,2013,20,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2023/04/01,5,Functional,Perennial,0.868300848,34,TRUE,447
Chipinge,3,mudzimwa,-20.1291255,32.4035036,2013,33,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2022/01/27,1,Non-Functional,Perennial,17,102,TRUE,377
Mutasa,15,Sherukuru,-18.5981636,32.5606275,1998,9,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/03/21,6,Functional,Perennial,34,30,TRUE,260
Buhera,25,Unganai,-19.5943699,32.0393479,2002,15,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2022/08/03,2,Functional,Perennial,23,39,TRUE,460
Mutare,4,Nyika,-19.1344604,32.2815898,1986,60,Partially Functional,Bush Pump Type B,1,FALSE,Yes,2023/02/09,3,Functional,Seasonal,0.98673429,98,FALSE,913
Makoni,36,Chatambudza,-17.921121,32.4694031,2020,21,Fully Functional,Bush Pump Type A,1,FALSE,Yes,2022/12/04,2,Functional,Perennial,24,102,TRUE,599
Mutasa,15,Sherukuru,-18.6081452,32.5518923,2015,27,Fully Functional,Bush Pump Type A,1,FALSE,Yes,2022/02/17,2,Functional,Perennial,23,58,TRUE,119
Mutare,10,Machedye,-19.2827428,32.2744915,2000,19,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2022/03/28,1,Functional,Perennial,20,61,TRUE,19
Nyanga,24,Gambe  Village,-18.3748221,32.5431167,1987,5,Partially Functional,Bush Pump Type B,1,FALSE,Yes,2023/04/04,3,Non-existent,Perennial,50,31,TRUE,567
Buhera,22,Charambira,-19.53144,32.0484534,1985,18,Non-Functional,Bush Pump Type B,1,FALSE,No,2022/10/19,1,Non-existent,Perennial,0.291058404,42,FALSE,737
Mutare,15,Gwidibira,-19.1693033,32.6942711,2015,14,Non-Functional,Bush Pump Type B,1,FALSE,Yes,2023/04/17,3,Functional ,Perennial,32,54,TRUE,244
Makoni,5,Fusire,-17.9559203,32.1721172,2017,11,Fully Functional,Bush Pump Type A,1,FALSE,Yes,2023/02/02,4,Functional,Perennial,38,78,TRUE,250
Buhera,25,Tsamwai,-19.562915,32.0138656,2015,13,Fully Functional,Bush Pump Type A,1,FALSE,Yes,2022/09/04,2,Functional,Perennial,21,66,TRUE,551
Mutasa,5,Tegwe,-18.457277,32.8825373,1987,10,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2022/03/22,1,Non-Functional,Perennial,50,100,FALSE,670
Mutare,28,Manuhwe,-19.453211,32.3844363,2014,20,Partially Functional,Bush Pump Type B,1,FALSE,Yes,2023/01/28,5,Functional,Seasonal,0.621638342,31,TRUE,466
Mutare,15,Gwidibira,-19.1549016,32.6837857,1988,20,Non-Functional,Bush Pump Type B,1,FALSE,Yes,2022/07/26,1,Functional ,Perennial,39,101,TRUE,388
Chipinge,25,ZIKHUYUMO,-20.8321005,32.4195483,2011,58,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/05/24,6,Functional,Perennial,39,84,TRUE,288
Chipinge,1,Ngaoni,-19.9920258,32.4249198,2008,21,Non-Functional,Bush Pump Type B,1,FALSE,No,2022/06/24,1,Functional ,Perennial,26,37,TRUE,237
Makoni,31,Village 1B,-18.9847042,32.0011067,2013,36,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2022/09/24,2,Functional,Perennial,15,50,TRUE,263
Chipinge,3,Goko,-19.9894834,32.3552967,2005,50,Partially Functional,Bush Pump Type B,2,FALSE,Yes,2023/05/18,3,Non-Functional,Perennial,16,47,TRUE,81
Makoni,7,1,-18.0574385,32.1088927,2015,15,Fully Functional,Bush Pump Type B,1,FALSE,No,2022/09/05,2,Functional,Perennial,30,55,TRUE,585
Buhera,18,Njinja,-19.3438001,31.8855361,2014,0,Non-Functional,Bush Pump Type B,1,TRUE,Yes,2022/06/26,1,Functional ,Seasonal,0.717695089,66,TRUE,566
Mutare,24,Mupombwa,-19.4463775,32.3177551,2011,17,Non-Functional,Bush Pump Type A,1,FALSE,Yes,2022/10/02,1,Non-existent,Seasonal,0.560809762,115,TRUE,549
Chimanimani,19,Mutendadzamera,-19.9038623,32.5331825,2013,10,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2022/06/17,2,Functional,Perennial,27,111,TRUE,523
Buhera,18,Ngotyo,-19.3498596,31.8995041,1991,30,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2023/02/26,6,Functional,Perennial,37,99,TRUE,185
Buhera,18,Mumbijo,-19.3346206,31.4015121,1947,30,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2023/03/19,4,Functional,Perennial,34,46,TRUE,150
Mutare,27,Mangere,-19.38188,32.569543,2013,21,Partially Functional,Bush Pump Type B,1,FALSE,Yes,2022/05/15,2,Functional,Perennial,6,64,TRUE,567
Makoni,7,3A,-18.1064401,32.1393562,2015,51,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2022/06/07,2,Functional,Perennial,39,54,TRUE,526
Chipinge,2,Chichichi,-20.0267143,32.6076757,1971,7,Non-Functional,Bush Pump Type B,1,TRUE,Yes,2022/11/06,2,Non-existent,Perennial,0.475840327,82,TRUE,89
Mutare,24,Mupombwa,-19.4501448,32.3036881,2013,21,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2022/04/06,2,Functional,Perennial,14,91,TRUE,338
Nyanga,17,Chimonyo,-18.0065734,32.6453121,2013,27,Partially Functional,Bush Pump Type B,1,FALSE,Yes,2022/01/28,1,Non-Functional,Perennial,36,86,TRUE,108
Makoni,5,Mukovamombe,-17.9684514,32.1704337,2013,21,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/05/26,5,Functional,Perennial,7,62,TRUE,580
Makoni,7,1,-18.0609438,32.1089204,1998,4,Partially Functional,Bush Pump Type B,1,FALSE,Yes,2023/04/03,6,Functional,Perennial,21,98,TRUE,578
Buhera,14,Makuve,-19.3657119,31.6413379,2002,18,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/05/25,6,Functional,Perennial,8,20,TRUE,529
Nyanga,17,Chimonyo Village,-17.9956124,32.649365,1986,0,Non-Functional,Bush Pump Type B,1,FALSE,No,2022/09/14,2,Non-existent,Seasonal,0.854598693,89,FALSE,608
Buhera,14,Makuve,-19.3852385,31.6432777,2020,33,Partially Functional,Bush Pump Type B,1,FALSE,Yes,2023/02/11,5,Functional,Perennial,25,38,TRUE,223
Makoni,7,1,-18.0521828,32.1271583,2015,13,Partially Functional,Bush Pump Type B,1,TRUE,Yes,2023/01/05,3,Functional,Perennial,41,107,TRUE,95
Buhera,14,Muoni,-19.3711637,31.622837,1985,40,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/02/07,6,Functional,Perennial,0.577898734,51,TRUE,381
Buhera,18,Njinja,-19.3413675,31.881197,1982,0,Non-Functional,Bush Pump Type B,1,FALSE,Yes,2022/01/21,2,Non-existent,Seasonal,0.133923987,68,FALSE,715
Chipinge,25,ZIKHUYUMO,-20.8574012,32.4419272,1986,29,Non-Functional,Bush Pump Type B,1,FALSE,Yes,2023/05/10,3,Functional ,Perennial,37,81,TRUE,338
Makoni,10,51A,-18.261408,32.3429641,1989,57,Partially Functional,Bush Pump Type B,1,FALSE,Yes,2023/03/22,3,Non-Functional,Perennial,41,52,TRUE,315
Makoni,19,Mukuwapasi,-18.5885036,32.2808738,1989,48,Fully Functional,Bush Pump Type A,1,TRUE,Yes,2023/05/09,4,Functional,Perennial,10,91,TRUE,222
Mutare,20,Tutsai,-19.268558,32.5526134,2002,30,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/02/14,3,Functional,Perennial,11,64,FALSE,681
Mutare,18,Muneri,-19.2915065,32.4295379,1986,42,Non-Functional,Bush Pump Type B,1,FALSE,Yes,2022/09/09,2,Functional ,Perennial,43,44,TRUE,164
Chipinge,24,Mwanyisa,-20.7655777,32.2968569,1985,45,Non-Functional,Bush Pump Type B,1,FALSE,Yes,2022/05/15,2,Non-functional ,Perennial,17,95,TRUE,19
Chipinge,25,ZIKHUYUMO,-20.86107,32.446429,1992,32,Non-Functional,Bush Pump Type B,1,FALSE,Yes,2022/01/08,1,Functional ,Perennial,17,89,TRUE,494
Chipinge,7,Lettisville Committee Of 7,-20.1144329,32.7385572,1989,28,Non-Functional,Bush Pump Type B,1,FALSE,Yes,2022/09/13,1,Non-functional ,Seasonal,0.864774998,51,FALSE,651
Buhera,27,Chimuso,-19.7443067,32.17147,2000,10,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2022/02/05,2,Functional,Perennial,37,110,FALSE,986
Chipinge,24,Mwanyisa,-20.7635273,32.2850871,1987,27,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/02/04,5,Functional,Perennial,28,93,TRUE,495
Buhera,14,Murambinda,-19.2706185,31.6443117,1985,13,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2022/07/28,1,Non-existent,Perennial,42,45,TRUE,349
Chipinge,25,ZIKHUYUMO,-20.3162348,32.4612439,2015,20,Fully Functional,Bucket Only,1,FALSE,Yes,2022/11/24,2,Non-Functional,Perennial,48,55,TRUE,150
Mutare,25,Pakanwa,-19.4133356,32.4480992,2017,25,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/01/16,3,Functional,Perennial,0.878371114,86,TRUE,355
Mutasa,19,Mvere,-18.6412657,32.6625526,2015,30,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2022/04/10,1,Non-Functional,Seasonal,43,104,FALSE,778
Chipinge,25,ZIKHUYUMO,-20.8678416,32.4604937,1987,20,Non-Functional,Bush Pump Type B,1,FALSE,Yes,2022/05/21,1,Non-functional ,Seasonal,0.595714931,96,TRUE,237
Makoni,21,Nyagota,-18.5729611,32.3466406,2014,15,Partially Functional,Bush Pump Type B,1,TRUE,No,2022/11/26,2,Functional,Perennial,33,37,TRUE,407
Mutare,24,Muchingami,-19.4214074,32.3005111,1988,21,Partially Functional,Bush Pump Type B,1,FALSE,Yes,2023/04/19,3,Functional,Perennial,0.352582098,88,TRUE,240
Makoni,19,Mutenure,-18.5953502,32.3011538,2011,0,Non-Functional,Bush Pump Type B,1,FALSE,Yes,2023/02/14,3,Functional ,Perennial,13,94,FALSE,705
Mutasa,12,Dzinguwa,-18.5615952,32.594923,2008,21,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2023/01/28,4,Functional,Perennial,15,113,TRUE,512
Makoni,21,Ruocha,-18.5427158,32.3415236,2013,30,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2023/02/15,4,Functional,Perennial,39,41,TRUE,500
Makoni,21,Nyagota,-18.5564826,32.3434832,2005,13,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2022/04/13,1,Non-Functional,Perennial,18,41,TRUE,223
Chipinge,24,Mwanyisa,-20.7703607,32.3075761,2015,17,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2022/04/09,2,Functional,Perennial,9,76,TRUE,188
Mutare,18,CLIFFORD MUCHISI,-19.310722,32.4316986,2014,35,Partially Functional,Bush Pump Type B,1,FALSE,Yes,2022/11/13,2,Functional,Seasonal,0.680565957,32,FALSE,828
Buhera,27,Chimuso,-19.7546508,32.1126464,2011,50,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/04/25,5,Functional,Perennial,12,101,TRUE,465
Chipinge,25,ZIKHUYUMO,-20.866555,32.4390926,1986,25,Non-Functional,Bush Pump Type B,1,FALSE,Yes,2023/04/30,3,Functional ,Perennial,9,26,TRUE,413
Mutare,12,Mwandiambira,-19.2344856,32.4777314,2000,63,Non-Functional,Bush Pump Type B,1,FALSE,Yes,2022/07/18,1,Functional ,Seasonal,0.395739617,89,FALSE,760
Makoni,31,Village 4A,-18.1759168,32.0484277,2000,8,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2023/03/31,5,Functional,Perennial,0.62800232,88,TRUE,574
Mutare,12,Mwandiambira,-19.2336935,32.4845224,1987,22,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2023/04/16,4,Functional,Perennial,0.947942788,52,TRUE,233
Buhera,25,Masvingise,-19.590458,32.093882,1985,57,Non-Functional,Bush Pump Type A,1,TRUE,Yes,2022/11/11,2,Functional ,Perennial,47,29,TRUE,461
Makoni,7,5A,-18.1303837,32.1258297,2015,30,Non-Functional,Bush Pump Type B,1,FALSE,Yes,2022/01/06,1,Functional ,Perennial,0.850156731,67,TRUE,229
Mutare,1,1B,-18.7981396,32.4371536,2017,24,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2022/01/13,1,Functional,Perennial,5,89,TRUE,128
Makoni,1,Chitimbe,-17.698777,32.5089242,2015,8,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/04/22,3,Functional,Perennial,29,66,TRUE,545
Mutasa,24,Mapara,-18.7805135,32.6498005,1987,35,Partially Functional,Bush Pump Type B,1,TRUE,Yes,2022/09/13,2,Functional,Perennial,35,73,TRUE,147
Mutasa,24,Mapara,-18.764506,32.6332106,2014,21,Partially Functional,Bush Pump Type B,1,TRUE,Yes,2023/01/12,6,Functional,Perennial,48,83,TRUE,493
Buhera,27,Munaro,-19.7370278,32.0515877,1988,58,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/01/08,3,Functional,Perennial,7,50,TRUE,426
Chipinge,22,Mukuyu A,-20.6891028,32.328652,2011,60,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2023/02/19,4,Functional,Perennial,20,42,TRUE,174
Chipinge,22,Chisavanye,-20.6351108,32.2757113,2008,10,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2023/05/03,6,Functional,Perennial,38,103,TRUE,317
Chipinge,22,Masosote A,-20.6484187,32.346051,2013,33,Fully Functional,Bush Pump Type B,1,FALSE,No,2022/05/07,1,Non-Functional,Seasonal,35,59,TRUE,22
Makoni,5,Chiendmbuya 1,-18.0071256,32.1654701,2005,29,Fully Functional,Bush Pump Type A,1,FALSE,Yes,2023/03/26,5,Functional,Perennial,19,30,TRUE,189
Buhera,11,Chekerai,-19.1501256,31.9528214,2015,25,Non-Functional,Bush Pump Type B,1,FALSE,No,2023/02/27,3,Functional ,Seasonal,0.119440295,112,TRUE,509
Makoni,1,Nemaire,-17.6791738,32.5277684,2014,19,Partially Functional,Bush Pump Type A,1,FALSE,Yes,2023/03/01,3,Functional,Seasonal,0.929041501,61,TRUE,358
Buhera,30,Taurwi,-19.7718434,32.3079601,2011,24,Partially Functional,Bush Pump Type B,1,FALSE,Yes,2023/05/23,5,Functional,Perennial,34,40,FALSE,839
Makoni,10,51A,-18.2755105,32.3972541,1989,25,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2022/07/22,2,Functional,Perennial,14,101,TRUE,524
Makoni,10,51B,-18.2692545,32.3916676,2002,12,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2022/09/14,2,Functional,Perennial,14,98,TRUE,267
Nyanga,24,Makanha,-18.2964473,32.5785003,1986,26,Fully Functional,Bush Pump Type B,1,FALSE,No,2022/09/22,2,Functional,Perennial,29,112,TRUE,527
Chipinge,25,MAVHARINGANA,-20.7320617,32.4600368,1985,48,Partially Functional,Bush Pump Type B,1,FALSE,Yes,2023/01/18,5,Functional,Seasonal,18,40,TRUE,598
Chipinge,22,Masosote B,-20.6363852,32.3024033,1992,23,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/01/19,6,Functional,Perennial,0.049381355,99,FALSE,608
Mutasa,7,Mudowaya,-18.5207612,32.8035249,1989,48,Non-Functional,Bush Pump Type B,1,FALSE,No,2023/01/22,3,Functional ,Perennial,38,58,TRUE,410
Mutare,9,Musharu,-19.2386977,32.1723792,1985,19,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2022/02/25,2,Functional,Perennial,8,35,FALSE,655
Makoni,5,Chiendambuya 1,-18.02236,32.1574311,1986,22,Fully Functional,Bush Pump Type B,6,FALSE,Yes,2023/01/04,5,Functional,Perennial,41,61,TRUE,512
Mutasa,19,Mvere,-18.6451541,32.6431004,1985,10,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2022/03/21,2,Non-Functional,Perennial,28,68,FALSE,954
Chipinge,22,Mukuyu A,-20.685124,32.331677,2000,15,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2022/03/08,2,Functional,Perennial,28,26,TRUE,110
Buhera,22,Tarume,-19.4741964,31.9529005,1987,30,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/01/02,3,Functional,Perennial,38,52,TRUE,35
Buhera,30,Taurwi,-19.776782,32.3090378,1985,13,Non-Functional,Bush Pump Type B,1,FALSE,Yes,2022/06/05,2,Non-existent,Perennial,0.822974117,62,FALSE,694
Nyanga,4,Muzondo 2,-17.6399196,32.7325289,2015,37,Fully Functional,Bush Pump Type A,1,FALSE,Yes,2023/03/15,3,Functional,Perennial,10,94,TRUE,505
Chimanimani,20,Nhachi,-19.8776316,32.4355471,2017,21,Partially Functional,Bush Pump Type B,1,FALSE,Yes,2023/04/06,4,Functional,Perennial,6,50,TRUE,57
Nyanga,24,Mandipaka,-18.2796583,32.6180626,2015,8,Fully Functional,Bush Pump Type B,1,FALSE,No,2023/03/03,6,Functional,Perennial,26,59,TRUE,423
Buhera,2,Gavaza,-19.2247749,31.347126,1987,9,Partially Functional,Bush Pump Type B,1,FALSE,No,2023/01/19,3,Functional,Perennial,38,62,TRUE,117
Buhera,25,Charehwandishe,-19.5686817,32.0678665,2014,32,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/02/02,3,Functional,Perennial,27,114,TRUE,102
Chipinge,22,Mukuyu A,-20.6880331,32.3349841,1988,0,Non-Functional,Bush Pump Type B,1,FALSE,No,2023/04/27,3,Non-existent,Perennial,0.696964824,46,FALSE,635
Chimanimani,20,Nhachi,-19.8608325,32.4067256,2011,9,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/03/03,4,Functional,Perennial,8,104,TRUE,424
Buhera,27,Muchuwa,-19.7272735,32.0362792,2008,53,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/03/20,6,Functional,Perennial,33,43,TRUE,444
Mutare,2,23A,-19.1406733,32.1366531,2013,33,Non-Functional,Bush Pump Type B,1,FALSE,Yes,2022/06/09,1,Non-functional ,Perennial,0.353053788,78,FALSE,966
Chimanimani,20,Nhachi,-19.8678508,32.4043818,2005,9,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/04/15,5,Functional,Perennial,50,110,TRUE,168
Makoni,1,Nyandoro,-17.743009,32.5315258,2015,15,Non-Functional,Bush Pump Type A,1,FALSE,Yes,2022/11/01,1,Non-existent,Seasonal,20,72,TRUE,554
Buhera,27,Muchuwa,-19.2442128,32.0524553,2014,36,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/01/30,6,Functional,Perennial,44,27,TRUE,325
Buhera,19,Mashingaidze,-19.445355,31.7266748,2011,18,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/03/24,3,Non-Functional,Seasonal,42,100,FALSE,980
Mutare,9,Majecha,-19.2029523,32.2091485,1972,60,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2023/01/16,4,Functional,Perennial,42,46,FALSE,675
Mutare,9,Musharu,-19.223315,32.2292304,1992,10,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2022/11/10,2,Functional,Perennial,27,35,FALSE,779
Makoni,1,Chitimbe,-17.7041732,32.5274238,2015,50,Fully Functional,Bush Pump Type A,1,FALSE,Yes,2023/03/21,4,Functional,Perennial,6,73,TRUE,248
Chimanimani,9,Bvumbura B,-19.7545241,32.6137699,1953,6,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2023/02/06,5,Functional,Perennial,22,28,TRUE,176
Makoni,29,Nyakuwaza,-18.9354799,32.0344557,2020,47,Fully Functional,Bush Pump Type A,1,FALSE,Yes,2022/01/26,1,Non-existent,Perennial,0.399906762,38,TRUE,573
Chimanimani,20,Nhachi,-19.8860635,32.4414765,1970,60,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2022/02/10,2,Functional,Perennial,16,30,TRUE,130
Mutare,12,Mudemo,-19.148778,32.4584645,1990,20,Non-Functional,Bush Pump Type B,1,TRUE,Yes,2023/05/13,3,Functional ,Perennial,31,44,TRUE,224
Mutasa,10,Ngwende,-18.5886596,32.7716496,2015,15,Partially Functional,Bush Pump Type B,1,TRUE,Yes,2023/04/23,4,Functional,Seasonal,0.157990047,93,TRUE,110
Mutare,9,Musharu,-19.2489705,32.1766921,2005,21,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2023/05/06,4,Functional,Perennial,42,54,FALSE,650
Chipinge,4,Mushakavanhu,-20.0655937,32.4222493,1990,26,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2023/04/30,5,Functional,Perennial,0.171085171,80,TRUE,13
Mutare,20,Chimwaza,-19.2499752,32.5261548,2016,42,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2023/03/02,4,Functional,Perennial,49,70,TRUE,42
Chipinge,22,Tafuka,-20.6655676,32.2779769,2005,35,Non-Functional,Bush Pump Type B,1,FALSE,No,2022/10/14,1,Non-functional ,Perennial,35,96,FALSE,884
Mutare,3,Mt Mainje,-18.9148013,32.3488086,1982,15,Partially Functional,Bush Pump Type B,1,FALSE,Yes,2022/03/27,2,Functional,Perennial,12,34,FALSE,987
Mutare,34,Village E,-19.11671746,32.2634381,1998,0,Non-Functional,National Pump,1,FALSE,No,2023/01/05,3,Non-existent,Seasonal,31,78,FALSE,796
Chipinge,4,Mushakavanhu,-20.0346352,32.3423319,1988,18,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2023/01/06,3,Functional,Perennial,13,48,TRUE,159
Buhera,30,Tokurasei,-19.7131762,32.2763176,1988,13,Partially Functional,Bush Pump Type B,1,FALSE,Yes,2023/05/29,6,Functional,Perennial,24,115,TRUE,245
Chipinge,4,Mushakavanhu,-20.0592076,32.4168519,1988,26,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2022/07/11,2,Functional,Perennial,31,20,TRUE,112
Mutasa,24,Ndorikanda,-18.7561087,32.5949027,1997,37,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2023/02/18,4,Functional,Seasonal,0.131719967,33,TRUE,572
Mutare,12,Mudemo,-19.1341885,32.4448767,1982,28,Non-Functional,Bush Pump Type B,1,TRUE,Yes,2023/05/01,3,Functional ,Perennial,37,35,TRUE,189
Buhera,18,Nyasha,-19.3122102,31.849955,1983,48,Fully Functional,Bush Pump Type B,1,TRUE,Yes,2022/12/13,2,Functional,Perennial,17,78,TRUE,501
Chimanimani,6,Nemaramba,-19.7190882,32.5658681,2001,9,Partially Functional,Bush Pump Type B,1,FALSE,Yes,2023/05/18,6,Functional,Perennial,0.726749331,42,TRUE,222
Mutare,1,Village 18,-18.7814752,32.3937783,1990,52,Fully Functional,Bush Pump Type B,1,FALSE,Yes,2022/01/18,2,Non-Functional,Perennial,12,61,TRUE,29
